FIPS,County,State,Type,RE,Sex,AYA (15-39 years),Alcohol-associated,All Site,Bladder,Brain & ONS,Cervix,Cervix (21-65 years),Cervix (Early Stage),Cervix (Late Stage),Colon & Rectum,Colon & Rectum (45-75 years),Colon & Rectum (Early Stage),Colon & Rectum (Late Stage),"Corpus Uteri & Uterus, NOS",Esophagus,Female Breast,Female Breast (40-74 years),Female Breast (Early Stage),Female Breast (Late Stage),HPV-associated,Head and Neck,Kidney & Renal Pelvis,Leukemia,Liver & IBD,Lung & Bronchus,Lung & Bronchus (50-80 years),Lung & Bronchus (Early Stage),Lung & Bronchus (Late Stage),Melanoma of the Skin,Non-Hodgkin Lymphoma,Obesity-associated,Oral Cavity & Pharynx,Ovary,Pancreas,Pediatric (0-19 years),Prostate,Stomach,Thyroid,Tobacco-associated
30107,Wheatland County,Montana,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107,Wheatland County,Montana,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107,Wheatland County,Montana,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107,Wheatland County,Montana,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107,Wheatland County,Montana,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107,Wheatland County,Montana,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107,Wheatland County,Montana,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107,Wheatland County,Montana,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107,Wheatland County,Montana,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107,Wheatland County,Montana,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107,Wheatland County,Montana,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107,Wheatland County,Montana,Incidence,White NH,All,,173.0029,625.8081,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.1308,,,,,268.4009,,,264.1178
30107,Wheatland County,Montana,Incidence,White NH,Female,,,451.5614,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.1472,,,,,,,,
30107,Wheatland County,Montana,Incidence,White NH,Male,,,830.0292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.4009,,,372.3388
30109,Wibaux County,Montana,Incidence,All,All,,,400.3608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.7967
30109,Wibaux County,Montana,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,Wibaux County,Montana,Incidence,All,Male,,,556.3656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,Wibaux County,Montana,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,Wibaux County,Montana,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,Wibaux County,Montana,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,Wibaux County,Montana,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,Wibaux County,Montana,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,Wibaux County,Montana,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,Wibaux County,Montana,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,Wibaux County,Montana,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,Wibaux County,Montana,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,Wibaux County,Montana,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,Wibaux County,Montana,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,Wibaux County,Montana,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,Wibaux County,Montana,Incidence,White NH,All,,,407.0161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0437
30109,Wibaux County,Montana,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,Wibaux County,Montana,Incidence,White NH,Male,,,566.2362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30111,Yellowstone County,Montana,Incidence,All,All,88.5565,152.1614,504.1376,24.0451,9.0704,5.5768,8.4306,,,39.8932,78.534,12.8199,24.9183,25.6318,4.2299,166.5556,339.9179,118.5433,45.7213,11.4418,31.0213,18.131,18.4297,7.7633,49.0057,148.0488,14.9637,29.1363,28.9619,17.4657,191.7561,12.3086,8.2846,13.9723,25.5092,138.1629,5.0004,15.1832,183.0782
30111,Yellowstone County,Montana,Incidence,All,Female,103.7475,214.2722,486.1176,10.8327,6.975,5.5768,8.4306,,,33.8353,63.8569,10.8313,20.927,25.6318,,166.5556,339.9179,118.5433,45.7213,12.8704,30.7589,11.9494,14.2418,5.1624,52.3586,163.2521,16.1411,30.9592,22.5102,13.8888,256.3017,7.8604,8.2846,13.3191,20.5365,,2.9384,21.3559,148.7818
30111,Yellowstone County,Montana,Incidence,All,Male,73.9092,85.0957,533.1152,40.5947,11.2618,,,,,46.6075,93.5081,15.2209,29.0114,,7.2425,,,,,10.0316,32.2612,24.8385,23.2871,10.5333,46.1716,131.474,13.5675,27.9506,37.631,21.5809,121.0124,17.1115,,14.7968,30.1867,138.1629,7.4554,9.2893,224.4569
30111,Yellowstone County,Montana,Incidence,American Indian/Alaska Native NH,All,,325.9135,1042.3221,,,,,,,,,,,,,296.9809,513.4042,155.778,,,67.35,,,,125.414,,,,,,416.4039,,,,,250.4741,,,466.5928
30111,Yellowstone County,Montana,Incidence,American Indian/Alaska Native NH,Female,,354.7045,980.5098,,,,,,,,,,,,,296.9809,513.4042,155.778,,,,,,,,,,,,,507.8763,,,,,,,,338.1224
30111,Yellowstone County,Montana,Incidence,American Indian/Alaska Native NH,Male,,314.6131,1412.3718,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.1812,,,,,250.4741,,,644.614
30111,Yellowstone County,Montana,Incidence,Asian/Pacific Islander NH,All,,,295.6764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30111,Yellowstone County,Montana,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30111,Yellowstone County,Montana,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30111,Yellowstone County,Montana,Incidence,Black NH,All,,,3419.6592,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.1715,,,,,,,,
30111,Yellowstone County,Montana,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30111,Yellowstone County,Montana,Incidence,Black NH,Male,,,3061.9605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30111,Yellowstone County,Montana,Incidence,Hispanic,All,,177.8363,465.521,,,,,,,,,,,,,138.6089,,,,,,,,,,,,,,,235.2741,,,,,,,,245.8424
30111,Yellowstone County,Montana,Incidence,Hispanic,Female,,199.0324,440.1816,,,,,,,,,,,,,138.6089,,,,,,,,,,,,,,,272.104,,,,,,,,172.704
30111,Yellowstone County,Montana,Incidence,Hispanic,Male,,186.3729,507.1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.7888,,,,,,,,330.789
30111,Yellowstone County,Montana,Incidence,White NH,All,89.9325,149.665,492.8548,23.6657,8.7938,5.861,8.8753,,,39.7923,78.6899,13.2941,24.3409,23.3459,4.396,166.2788,341.8881,119.1465,45.2465,11.3265,29.7897,16.5795,17.8573,6.4558,48.0863,144.9692,14.9531,28.1388,27.5413,17.2849,186.7655,11.4931,8.2917,14.0324,25.5865,136.9101,4.8604,15.1697,178.1743
30111,Yellowstone County,Montana,Incidence,White NH,Female,106.5524,213.953,476.6758,10.7854,6.9274,5.861,8.8753,,,34.4759,64.7754,11.7379,20.5612,23.3459,,166.2788,341.8881,119.1465,45.2465,12.881,30.1789,11.0849,14.0276,4.2484,50.6927,157.6801,15.9267,29.4705,20.9115,13.4852,250.9349,7.8097,8.2917,13.2237,22.3881,,2.9461,21.1674,146.1317
30111,Yellowstone County,Montana,Incidence,White NH,Male,73.847,80.6463,519.6795,39.7174,10.7367,,,,,45.4935,92.6631,15.2059,28.0929,,7.4461,,,,,9.79,30.2331,22.5246,22.3348,8.876,46.2181,131.2062,13.8037,27.6148,36.2976,21.6131,116.8903,15.4239,,15.0439,28.6121,136.9101,7.1478,9.466,216.8673
32001,Churchill County,Nevada,Incidence,All,All,71.7918,127.0497,439.2476,20.9106,,,,,,32.7684,57.5231,10.2469,20.0845,20.6162,,129.7505,231.1035,76.3917,47.1803,14.708,38.3316,21.2218,13.3366,,56.1482,208.1711,11.769,36.2106,43.5004,14.5149,163.9926,13.8397,,15.0377,,72.0385,,18.6101,193.2417
32001,Churchill County,Nevada,Incidence,All,Female,98.9381,178.2392,425.8733,,,,,,,33.4049,,,,20.6162,,129.7505,231.1035,76.3917,47.1803,,38.91,,,,50.6654,200.1573,,29.8525,28.2161,,221.2919,,,,,,,30.9101,157.2095
32001,Churchill County,Nevada,Incidence,All,Male,,74.9881,458.5139,34.3232,,,,,,31.3912,69.7471,,21.055,,,,,,,,38.6351,29.212,,,62.0563,214.8478,,43.1179,59.0369,,104.0393,22.1221,,,,72.0385,,,231.6097
32001,Churchill County,Nevada,Incidence,American Indian/Alaska Native NH,All,,,446.1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.1079,,,,,,,,
32001,Churchill County,Nevada,Incidence,American Indian/Alaska Native NH,Female,,,468.9233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32001,Churchill County,Nevada,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32001,Churchill County,Nevada,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32001,Churchill County,Nevada,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32001,Churchill County,Nevada,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32001,Churchill County,Nevada,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32001,Churchill County,Nevada,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32001,Churchill County,Nevada,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32001,Churchill County,Nevada,Incidence,Hispanic,All,,140.7726,349.4542,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.2227,,,,,,,,197.1132
32001,Churchill County,Nevada,Incidence,Hispanic,Female,,,301.2387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32001,Churchill County,Nevada,Incidence,Hispanic,Male,,,433.9648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.9143
32001,Churchill County,Nevada,Incidence,White NH,All,73.8001,123.355,460.5259,22.2984,,,,,,32.2248,50.402,11.3097,18.0307,,,129.9336,225.8702,77.5678,47.3474,15.5235,38.8083,24.066,14.671,,59.9995,220.9843,11.8563,38.6189,51.8835,16.5975,159.7976,13.9314,,11.3836,,74.4093,,,195.7665
32001,Churchill County,Nevada,Incidence,White NH,Female,,184.2559,450.9887,,,,,,,39.829,,,,,,129.9336,225.8702,77.5678,47.3474,,41.4473,,,,53.0061,209.0448,,30.2377,34.8889,,228.9692,,,,,,,,166.4949
32001,Churchill County,Nevada,Incidence,White NH,Male,,62.1628,475.7052,35.5657,,,,,,23.7881,,,,,,,,,,,36.2766,33.2315,,,67.9106,231.4571,,47.6699,68.8705,,89.5801,22.0132,,,,74.4093,,,226.4702
32003,Clark County,Nevada,Incidence,All,All,65.24,112.4815,371.9443,16.9107,5.2811,8.1571,12.3038,2.9488,3.7411,34.8425,71.3265,9.3448,19.2034,24.3558,4.343,109.6441,218.0818,64.1163,38.3317,10.4486,25.0829,13.4914,10.9304,6.9845,44.2836,132.5551,8.6394,24.9843,15.2269,14.1253,148.7693,9.2585,10.6123,12.4019,17.9074,88.6367,5.1859,12.7764,156.2886
32003,Clark County,Nevada,Incidence,All,Female,84.6101,150.7935,364.4025,7.9474,4.3304,8.1571,12.3038,2.9488,3.7411,30.5528,60.2721,8.2494,17.0877,24.3558,1.4304,109.6441,218.0818,64.1163,38.3317,12.9272,26.4272,9.9528,9.3781,3.9839,43.1413,130.7727,8.9651,23.7523,11.8276,11.4735,196.3387,5.1855,10.6123,11.0159,17.2126,,4.324,19.5586,128.73
32003,Clark County,Nevada,Incidence,All,Male,46.5015,73.0966,386.218,27.1945,6.3252,,,,,39.5609,82.7961,10.5366,21.4882,,7.5739,,,,,8.0991,24.4148,17.3541,12.6198,10.2223,45.817,134.8865,8.3587,26.4931,19.2405,17.0354,99.2963,13.6821,,13.9209,18.5643,88.6367,6.199,6.1905,187.7115
32003,Clark County,Nevada,Incidence,American Indian/Alaska Native NH,All,,118.0241,344.8163,,,,,,,28.7378,75.9122,,,,,116.0794,250.9419,53.5966,54.4913,,,,,,41.0062,118.449,,28.2708,,,148.8794,,,,,82.3703,,,154.7068
32003,Clark County,Nevada,Incidence,American Indian/Alaska Native NH,Female,,165.3603,374.3332,,,,,,,,,,,,,116.0794,250.9419,53.5966,54.4913,,,,,,,,,,,,191.1702,,,,,,,,131.5846
32003,Clark County,Nevada,Incidence,American Indian/Alaska Native NH,Male,,62.6267,319.4161,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5872,,,,,82.3703,,,188.6343
32003,Clark County,Nevada,Incidence,Asian/Pacific Islander NH,All,58.1027,107.5523,289.5811,7.0607,2.8705,8.1874,12.6557,3.4064,2.8963,31.101,62.4996,8.2603,16.9234,24.9222,2.5374,104.5784,216.6401,58.7011,40.5867,6.5029,23.0202,9.4142,7.6653,9.6963,30.2572,89.6317,5.4928,19.1437,1.3894,11.8549,142.7671,5.2688,10.3573,9.7757,18.8401,60.6407,5.7136,15.8858,117.6575
32003,Clark County,Nevada,Incidence,Asian/Pacific Islander NH,Female,79.0819,139.087,304.0199,3.7575,2.6669,8.1874,12.6557,3.4064,2.8963,25.9235,48.1455,6.8053,14.9915,24.9222,,104.5784,216.6401,58.7011,40.5867,9.8986,27.3192,6.6424,6.315,5.9514,26.4657,76.9503,4.7433,17.3626,,9.913,182.6968,3.2581,10.3573,9.4914,19.5296,,4.816,22.9079,96.0998
32003,Clark County,Nevada,Incidence,Asian/Pacific Islander NH,Male,34.7516,66.364,275.6169,11.707,3.0919,,,,,38.6968,82.1876,10.3704,19.8182,,4.8647,,,,,2.2375,18.2884,13.2098,9.5273,14.719,35.9522,107.1801,6.6554,21.8407,,14.5192,89.4049,8.0836,,9.8119,18.0912,60.6407,7.0375,7.3496,148.5287
32003,Clark County,Nevada,Incidence,Black NH,All,59.9635,127.5284,400.3582,12.9559,4.9916,7.8732,12.2111,2.5706,3.534,43.0254,92.4738,10.2631,25.4161,24.9008,3.1476,119.3669,234.8009,60.5805,50.2976,10.3512,15.273,15.4392,8.1068,9.1979,46.9105,140.9079,8.6641,28.4916,1.4446,12.0414,167.3504,6.9084,10.5554,17.4811,11.3586,149.4898,6.8252,4.9226,170.4738
32003,Clark County,Nevada,Incidence,Black NH,Female,80.3899,166.6922,375.4282,8.1214,4.8866,7.8732,12.2111,2.5706,3.534,36.1067,78.0823,8.4462,22.6437,24.9008,,119.3669,234.8009,60.5805,50.2976,12.293,14.9463,10.7877,7.5155,4.2837,44.2594,140.051,8.5468,26.4408,,10.9537,207.0456,4.929,10.5554,16.0616,11.973,,6.7561,8.0075,144.0073
32003,Clark County,Nevada,Incidence,Black NH,Male,38.476,84.0402,435.5943,18.9865,5.1748,,,,,51.3784,109.2737,12.4687,28.7997,,5.5486,,,,,8.3834,15.8322,20.8958,8.5619,15.2448,50.5739,142.914,8.861,31.2443,,13.3607,122.4585,9.1311,,19.2734,10.8178,149.4898,6.9379,,203.7357
32003,Clark County,Nevada,Incidence,Hispanic,All,56.0749,84.3956,281.0112,9.6681,3.5904,7.8051,11.122,2.7088,3.7895,27.4209,57.9589,7.5015,15.2518,22.9149,2.9415,77.9919,159.1662,43.5129,28.3638,7.0132,22.1226,12.2783,10.148,7.6671,25.1544,73.3601,4.146,14.4481,4.2167,12.9233,125.9088,5.8613,8.7472,10.5773,17.8289,66.285,7.0962,13.6866,116.2001
32003,Clark County,Nevada,Incidence,Hispanic,Female,70.3488,111.0176,285.9485,5.7182,3.1875,7.8051,11.122,2.7088,3.7895,23.7057,48.714,6.8911,13.5744,22.9149,,77.9919,159.1662,43.5129,28.3638,9.6419,27.7798,10.3884,9.4904,4.5281,23.7318,68.7934,3.8726,13.2827,4.1824,10.1871,165.2531,3.7035,8.7472,10.0167,16.7232,,6.5003,22.471,100.234
32003,Clark County,Nevada,Incidence,Hispanic,Male,43.0068,57.2774,283.9066,14.6625,4.0122,,,,,31.9221,67.8161,8.2565,17.2653,,4.7214,,,,,4.669,17.4296,14.789,10.7895,11.2803,27.2614,79.3612,4.6166,16.0352,4.3429,16.0715,84.886,8.5221,,11.1804,18.9163,66.285,7.9348,5.1435,137.0912
32003,Clark County,Nevada,Incidence,White NH,All,76.6578,117.9486,406.8944,21.1614,6.9197,8.3025,12.5711,3.0736,3.9208,35.6874,71.6691,9.8022,19.5982,23.964,5.3236,118.09,233.1623,72.0204,38.7548,12.3763,28.7343,14.1428,11.992,5.8345,51.2008,154.3572,10.3295,28.1638,24.2232,15.1118,151.8297,11.5151,11.596,12.4805,20.2812,87.1985,4.026,13.8582,170.6364
32003,Clark County,Nevada,Incidence,White NH,Female,100.5802,161.2117,398.9747,9.5618,5.4758,8.3025,12.5711,3.0736,3.9208,31.9825,61.8449,8.8017,17.3924,23.964,1.5538,118.09,233.1623,72.0204,38.7548,14.9292,28.5719,10.0497,10.3398,3.1396,51.7805,158.4565,11.2986,27.6167,19.3682,12.0674,204.3736,6.0692,11.596,10.7601,19.102,,2.9232,20.7954,139.8852
32003,Clark County,Nevada,Incidence,White NH,Male,54.4993,76.6773,421.033,33.4858,8.3854,,,,,39.3796,80.9331,10.7693,21.7428,,9.1466,,,,,10.1331,29.5407,18.2056,13.7175,8.5103,50.851,150.7551,9.4088,28.8738,29.5134,18.2028,101.0771,16.9413,,14.281,21.4447,87.1985,5.2141,7.5799,202.8914
32005,Douglas County,Nevada,Incidence,All,All,73.3811,123.0913,432.1086,21.4888,8.0287,,,,,29.4258,51.4694,6.7653,19.9846,20.8996,4.9158,135.9279,268.3327,85.1668,44.7193,11.2194,28.4858,13.9754,11.7208,7.5895,34.5716,98.5175,9.645,20.6657,49.4127,15.2366,152.3711,12.4905,11.5121,11.6473,,108.9556,,11.8173,146.067
32005,Douglas County,Nevada,Incidence,All,Female,121.4059,177.7848,418.2102,7.8691,,,,,,26.395,39.4405,,18.9233,20.8996,,135.9279,268.3327,85.1668,44.7193,14.1373,29.8267,10.4526,10.0178,,36.8339,102.2142,13.567,19.8669,42.2224,12.1777,214.1388,8.5252,11.5121,12.0936,,,,18.0506,121.3258
32005,Douglas County,Nevada,Incidence,All,Male,,68.2271,448.5337,35.2545,11.3577,,,,,33.2133,64.2578,8.767,21.2535,,8.3004,,,,,8.5792,27.2317,17.5445,13.4731,9.0868,32.3389,94.9125,5.7759,21.3613,57.3863,18.4628,90.0249,16.4007,,11.4125,,108.9556,,,172.4436
32005,Douglas County,Nevada,Incidence,American Indian/Alaska Native NH,All,,,370.1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32005,Douglas County,Nevada,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32005,Douglas County,Nevada,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32005,Douglas County,Nevada,Incidence,Asian/Pacific Islander NH,All,,,296.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
