cat,GEOID,Tract,County,State,measure,value,RE,Sex,def,fmt,source,lbl
Environment,16017950203,Census Tract 9502.03,Bonner County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16017950300,Census Tract 9503.00,Bonner County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16017950401,Census Tract 9504.01,Bonner County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16017950402,Census Tract 9504.02,Bonner County,Idaho,Cable_B_upload,36.07467204843592,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",36.1
Environment,16017950403,Census Tract 9504.03,Bonner County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16017950500,Census Tract 9505.00,Bonner County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16017950600,Census Tract 9506.00,Bonner County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16017950701,Census Tract 9507.01,Bonner County,Idaho,Cable_B_upload,31.67125171939477,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",31.7
Environment,16017950702,Census Tract 9507.02,Bonner County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16017950801,Census Tract 9508.01,Bonner County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16017950802,Census Tract 9508.02,Bonner County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16017950901,Census Tract 9509.01,Bonner County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16017950902,Census Tract 9509.02,Bonner County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019970100,Census Tract 9701.00,Bonneville County,Idaho,Cable_B_upload,39.05604719764012,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",39.1
Environment,16019970300,Census Tract 9703.00,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019970401,Census Tract 9704.01,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019970402,Census Tract 9704.02,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019970404,Census Tract 9704.04,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019970405,Census Tract 9704.05,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019970502,Census Tract 9705.02,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019970503,Census Tract 9705.03,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019970504,Census Tract 9705.04,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019970505,Census Tract 9705.05,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019970601,Census Tract 9706.01,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019970602,Census Tract 9706.02,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019970603,Census Tract 9706.03,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019970700,Census Tract 9707.00,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019970800,Census Tract 9708.00,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019970900,Census Tract 9709.00,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019971000,Census Tract 9710.00,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019971100,Census Tract 9711.00,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019971200,Census Tract 9712.00,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019971301,Census Tract 9713.01,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019971302,Census Tract 9713.02,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019971401,Census Tract 9714.01,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019971402,Census Tract 9714.02,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16019971500,Census Tract 9715.00,Bonneville County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16021970100,Census Tract 9701.00,Boundary County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16021970200,Census Tract 9702.00,Boundary County,Idaho,Cable_B_upload,2.001968856273492,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",2.0
Environment,16023970100,Census Tract 9701.00,Butte County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16025970100,Census Tract 9701.00,Camas County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16027020100,Census Tract 201.00,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020200,Census Tract 202.00,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020300,Census Tract 203.00,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020403,Census Tract 204.03,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020404,Census Tract 204.04,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020405,Census Tract 204.05,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020406,Census Tract 204.06,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020501,Census Tract 205.01,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020503,Census Tract 205.03,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020505,Census Tract 205.05,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020506,Census Tract 205.06,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020601,Census Tract 206.01,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020603,Census Tract 206.03,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020604,Census Tract 206.04,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020700,Census Tract 207.00,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020903,Census Tract 209.03,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020904,Census Tract 209.04,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020905,Census Tract 209.05,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020906,Census Tract 209.06,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020907,Census Tract 209.07,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020908,Census Tract 209.08,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020909,Census Tract 209.09,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027020910,Census Tract 209.10,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021003,Census Tract 210.03,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021004,Census Tract 210.04,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021005,Census Tract 210.05,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021006,Census Tract 210.06,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021007,Census Tract 210.07,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021008,Census Tract 210.08,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021101,Census Tract 211.01,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021102,Census Tract 211.02,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021103,Census Tract 211.03,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021104,Census Tract 211.04,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021105,Census Tract 211.05,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021201,Census Tract 212.01,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021202,Census Tract 212.02,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021300,Census Tract 213.00,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021500,Census Tract 215.00,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021600,Census Tract 216.00,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021701,Census Tract 217.01,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021702,Census Tract 217.02,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021801,Census Tract 218.01,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021802,Census Tract 218.02,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021901,Census Tract 219.01,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021904,Census Tract 219.04,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021905,Census Tract 219.05,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027021906,Census Tract 219.06,Canyon County,Idaho,Cable_B_upload,33.87220202793189,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",33.9
Environment,16027021907,Census Tract 219.07,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027022100,Census Tract 221.00,Canyon County,Idaho,Cable_B_upload,37.566293459045376,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",37.6
Environment,16027022200,Census Tract 222.00,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027022301,Census Tract 223.01,Canyon County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16027022302,Census Tract 223.02,Canyon County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16027022303,Census Tract 223.03,Canyon County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16027022400,Census Tract 224.00,Canyon County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16029960100,Census Tract 9601.00,Caribou County,Idaho,Cable_B_upload,4.0773520853540255,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",4.1
Environment,16029960200,Census Tract 9602.00,Caribou County,Idaho,Cable_B_upload,5.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",5.0
Environment,16031950100,Census Tract 9501.00,Cassia County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16031950200,Census Tract 9502.00,Cassia County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16031950300,Census Tract 9503.00,Cassia County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16031950400,Census Tract 9504.00,Cassia County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16031950500,Census Tract 9505.00,Cassia County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16031950600,Census Tract 9506.00,Cassia County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16033950100,Census Tract 9501.00,Clark County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16035940001,Census Tract 9400.01,Clearwater County,Idaho,Cable_B_upload,1.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",1.0
Environment,16035940002,Census Tract 9400.02,Clearwater County,Idaho,Cable_B_upload,1.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",1.0
Environment,16035970100,Census Tract 9701.00,Clearwater County,Idaho,Cable_B_upload,0.3254397834912043,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.3
Environment,16037960200,Census Tract 9602.00,Custer County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16039960100,Census Tract 9601.00,Elmore County,Idaho,Cable_B_upload,10.149603460706562,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",10.1
Environment,16039960201,Census Tract 9602.01,Elmore County,Idaho,Cable_B_upload,25.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16039960202,Census Tract 9602.02,Elmore County,Idaho,Cable_B_upload,25.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16039960300,Census Tract 9603.00,Elmore County,Idaho,Cable_B_upload,25.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16039960401,Census Tract 9604.01,Elmore County,Idaho,Cable_B_upload,25.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16039960402,Census Tract 9604.02,Elmore County,Idaho,Cable_B_upload,25.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16039960500,Census Tract 9605.00,Elmore County,Idaho,Cable_B_upload,9.840175493575682,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",9.8
Environment,16041970100,Census Tract 9701.00,Franklin County,Idaho,Cable_B_upload,2.191902713925552,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",2.2
Environment,16041970200,Census Tract 9702.00,Franklin County,Idaho,Cable_B_upload,21.327807958293164,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",21.3
Environment,16043970100,Census Tract 9701.00,Fremont County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16043970200,Census Tract 9702.00,Fremont County,Idaho,Cable_B_upload,17.899325084364456,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",17.9
Environment,16043970301,Census Tract 9703.01,Fremont County,Idaho,Cable_B_upload,37.45349317899959,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",37.5
Environment,16043970302,Census Tract 9703.02,Fremont County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16045960100,Census Tract 9601.00,Gem County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16045960200,Census Tract 9602.00,Gem County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16045960301,Census Tract 9603.01,Gem County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16045960302,Census Tract 9603.02,Gem County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16047960101,Census Tract 9601.01,Gooding County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16047960102,Census Tract 9601.02,Gooding County,Idaho,Cable_B_upload,0.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",0.0
Environment,16047960201,Census Tract 9602.01,Gooding County,Idaho,Cable_B_upload,50.0,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",50.0
Environment,16047960202,Census Tract 9602.02,Gooding County,Idaho,Cable_B_upload,33.56362467866324,,,Cable Upload Speed for Business,int,"FCC, DEC 2023",33.6
