cat,GEOID,Tract,County,State,measure,RE,Sex,def,fmt,source,lbl,technology,value
Sufficient Broadband,16065950102,Census Tract 9501.02,Madison County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16065950103,Census Tract 9501.03,Madison County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16065950200,Census Tract 9502.00,Madison County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16065950301,Census Tract 9503.01,Madison County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16065950303,Census Tract 9503.03,Madison County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16065950304,Census Tract 9503.04,Madison County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16065950401,Census Tract 9504.01,Madison County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16065950402,Census Tract 9504.02,Madison County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16065950501,Census Tract 9505.01,Madison County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16065950502,Census Tract 9505.02,Madison County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16067970100,Census Tract 9701.00,Minidoka County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16067970200,Census Tract 9702.00,Minidoka County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16067970300,Census Tract 9703.00,Minidoka County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16067970400,Census Tract 9704.00,Minidoka County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16067970500,Census Tract 9705.00,Minidoka County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16069940000,Census Tract 9400.00,Nez Perce County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16069960200,Census Tract 9602.00,Nez Perce County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16069960300,Census Tract 9603.00,Nez Perce County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16069960400,Census Tract 9604.00,Nez Perce County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16069960500,Census Tract 9605.00,Nez Perce County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16069960600,Census Tract 9606.00,Nez Perce County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16069960700,Census Tract 9607.00,Nez Perce County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16069960800,Census Tract 9608.00,Nez Perce County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16069960900,Census Tract 9609.00,Nez Perce County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16069961000,Census Tract 9610.00,Nez Perce County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16071960100,Census Tract 9601.00,Oneida County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16073950101,Census Tract 9501.01,Owyhee County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16073950102,Census Tract 9501.02,Owyhee County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16073950200,Census Tract 9502.00,Owyhee County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16075960100,Census Tract 9601.00,Payette County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16075960200,Census Tract 9602.00,Payette County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16075960301,Census Tract 9603.01,Payette County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16075960302,Census Tract 9603.02,Payette County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16075960400,Census Tract 9604.00,Payette County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16077960100,Census Tract 9601.00,Power County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16077960200,Census Tract 9602.00,Power County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16079960200,Census Tract 9602.00,Shoshone County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16079960300,Census Tract 9603.00,Shoshone County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16079960400,Census Tract 9604.00,Shoshone County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16081960101,Census Tract 9601.01,Teton County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16081960102,Census Tract 9601.02,Teton County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16081960103,Census Tract 9601.03,Teton County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16081960104,Census Tract 9601.04,Teton County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16081960105,Census Tract 9601.05,Teton County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16081960106,Census Tract 9601.06,Teton County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16081960107,Census Tract 9601.07,Teton County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083000200,Census Tract 2.00,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083000300,Census Tract 3.00,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083000400,Census Tract 4.00,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083000500,Census Tract 5.00,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083000600,Census Tract 6.00,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083000701,Census Tract 7.01,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083000702,Census Tract 7.02,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083000800,Census Tract 8.00,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083000900,Census Tract 9.00,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083001001,Census Tract 10.01,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083001002,Census Tract 10.02,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083001100,Census Tract 11.00,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083001201,Census Tract 12.01,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083001202,Census Tract 12.02,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083001301,Census Tract 13.01,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083001302,Census Tract 13.02,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16083001600,Census Tract 16.00,Twin Falls County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16085970100,Census Tract 9701.00,Valley County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16085970200,Census Tract 9702.00,Valley County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16085970301,Census Tract 9703.01,Valley County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16085970302,Census Tract 9703.02,Valley County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16087970100,Census Tract 9701.00,Washington County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16087970200,Census Tract 9702.00,Washington County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,16087970300,Census Tract 9703.00,Washington County,Idaho,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30001000100,Census Tract 1.00,Beaverhead County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30001000200,Census Tract 2.00,Beaverhead County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30001000300,Census Tract 3.00,Beaverhead County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30003000100,Census Tract 1.00,Big Horn County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30003940400,Census Tract 9404.00,Big Horn County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30003940500,Census Tract 9405.00,Big Horn County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30003940600,Census Tract 9406.00,Big Horn County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30003940700,Census Tract 9407.00,Big Horn County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30005000100,Census Tract 1.00,Blaine County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30005000200,Census Tract 2.00,Blaine County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30005940100,Census Tract 9401.00,Blaine County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30005940200,Census Tract 9402.00,Blaine County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30007000100,Census Tract 1.00,Broadwater County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30007000200,Census Tract 2.00,Broadwater County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30009000100,Census Tract 1.00,Carbon County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30009000200,Census Tract 2.00,Carbon County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30009000300,Census Tract 3.00,Carbon County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30009000400,Census Tract 4.00,Carbon County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30009000500,Census Tract 5.00,Carbon County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30011000300,Census Tract 3.00,Carter County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30013000100,Census Tract 1.00,Cascade County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30013000200,Census Tract 2.00,Cascade County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30013000300,Census Tract 3.00,Cascade County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30013000400,Census Tract 4.00,Cascade County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30013000700,Census Tract 7.00,Cascade County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30013000800,Census Tract 8.00,Cascade County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30013000900,Census Tract 9.00,Cascade County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30013001000,Census Tract 10.00,Cascade County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30013001100,Census Tract 11.00,Cascade County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30013001201,Census Tract 12.01,Cascade County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
Sufficient Broadband,30013001202,Census Tract 12.02,Cascade County,Montana,Copper_Speed_for_Residential,NA,NA,Copper Speed for Residential,int,"FCC, DEC 2023",False,terrestrial,0
